-2.44511,4.02236,-1.59089e-14,2.44511,-4.02236,-9.66089e-15
-2.48448,4.00506,-1.60811e-14,2.48448,-4.00506,-9.84534e-15
-2.52363,3.98743,-1.62582e-14,2.52363,-3.98743,-1.00283e-14
-2.56258,3.96947,-1.64346e-14,2.56258,-3.96947,-1.02096e-14
-2.6013,3.95119,-1.66085e-14,2.6013,-3.95119,-1.03957e-14
-2.63981,3.93259,-1.67839e-14,2.63981,-3.93259,-1.05889e-14
-2.67809,3.91367,-1.69562e-14,2.67809,-3.91367,-1.07805e-14
-2.71615,3.89443,-1.71313e-14,2.71615,-3.89443,-1.09716e-14
-2.75399,3.87487,-1.73066e-14,2.75399,-3.87487,-1.11665e-14
-2.79159,3.855,-1.74805e-14,2.79159,-3.855,-1.13659e-14
-2.82897,3.83483,-1.76559e-14,2.82897,-3.83483,-1.15679e-14
-2.86612,3.81434,-1.78313e-14,2.86612,-3.81434,-1.17718e-14
-2.90303,3.79355,-1.80042e-14,2.90303,-3.79355,-1.19758e-14
-2.9397,3.77247,-1.81711e-14,2.9397,-3.77247,-1.21772e-14
-2.97614,3.75108,-1.83327e-14,2.97614,-3.75108,-1.23801e-14
-3.01234,3.72939,-1.84956e-14,3.01234,-3.72939,-1.25865e-14
-3.0483,3.70741,-1.86611e-14,3.0483,-3.70741,-1.27956e-14
-3.08401,3.68514,-1.88277e-14,3.08401,-3.68514,-1.30069e-14
-3.11949,3.66258,-1.89952e-14,3.11949,-3.66258,-1.32178e-14
-3.15471,3.63974,-1.91642e-14,3.15471,-3.63974,-1.34336e-14
-3.18969,3.61661,-1.93422e-14,3.18969,-3.61661,-1.36509e-14
-3.22442,3.5932,-1.95248e-14,3.22442,-3.5932,-1.38693e-14
-3.25889,3.56952,-1.97082e-14,3.25889,-3.56952,-1.40933e-14
-3.29312,3.54556,-1.98974e-14,3.29312,-3.54556,-1.43172e-14
-3.32709,3.52132,-2.00922e-14,3.32709,-3.52132,-1.45419e-14
-3.36081,3.49682,-2.02895e-14,3.36081,-3.49682,-1.47666e-14
-3.39427,3.47205,-2.04937e-14,3.39427,-3.47205,-1.49893e-14
-3.42747,3.44701,-2.07076e-14,3.42747,-3.44701,-1.52118e-14
-3.46041,3.42171,-2.09251e-14,3.46041,-3.42171,-1.54375e-14
-3.4931,3.39615,-2.11411e-14,3.4931,-3.39615,-1.56729e-14
-3.52552,3.37034,-2.13555e-14,3.52552,-3.37034,-1.5918e-14
-3.55768,3.34427,-2.15674e-14,3.55768,-3.34427,-1.61641e-14
-3.58958,3.31795,-2.17795e-14,3.58958,-3.31795,-1.64099e-14
-3.62121,3.29138,-2.19962e-14,3.62121,-3.29138,-1.66554e-14
-3.65257,3.26456,-2.22172e-14,3.65257,-3.26456,-1.69007e-14
-3.68367,3.2375,-2.24447e-14,3.68367,-3.2375,-1.71474e-14
-3.71451,3.2102,-2.26737e-14,3.71451,-3.2102,-1.7394e-14
-3.74507,3.18267,-2.2903e-14,3.74507,-3.18267,-1.76416e-14
-3.77536,3.15489,-2.31348e-14,3.77536,-3.15489,-1.78911e-14
-3.80538,3.12688,-2.33679e-14,3.80538,-3.12688,-1.81391e-14
-3.83513,3.09864,-2.36025e-14,3.83513,-3.09864,-1.83857e-14
-3.86461,3.07018,-2.38351e-14,3.86461,-3.07018,-1.86315e-14
-3.89382,3.04149,-2.40652e-14,3.89382,-3.04149,-1.88803e-14
-3.92275,3.01257,-2.42976e-14,3.92275,-3.01257,-1.9138e-14
-3.95141,2.98344,-2.45264e-14,3.95141,-2.98344,-1.93992e-14
-3.97979,2.95409,-2.47476e-14,3.97979,-2.95409,-1.96563e-14
-4.0079,2.92452,-2.49683e-14,4.0079,-2.92452,-1.99112e-14
-4.03572,2.89474,-2.51929e-14,4.03572,-2.89474,-2.01748e-14
-4.06328,2.86476,-2.54222e-14,4.06328,-2.86476,-2.04544e-14
-4.09055,2.83456,-2.56534e-14,4.09055,-2.83456,-2.07385e-14
-4.11755,2.80416,-2.58837e-14,4.11755,-2.80416,-2.10161e-14
-4.14427,2.77357,-2.61124e-14,4.14427,-2.77357,-2.12906e-14
-4.1707,2.74277,-2.63393e-14,4.1707,-2.74277,-2.15643e-14
-4.19686,2.71177,-2.65654e-14,4.19686,-2.71177,-2.18398e-14
-4.22274,2.68058,-2.67906e-14,4.22274,-2.68058,-2.21136e-14
-4.24834,2.6492,-2.70172e-14,4.24834,-2.6492,-2.23839e-14
-4.27365,2.61764,-2.72483e-14,4.27365,-2.61764,-2.26542e-14
-4.29869,2.58588,-2.74815e-14,4.29869,-2.58588,-2.29261e-14
-4.32344,2.55395,-2.77155e-14,4.32344,-2.55395,-2.31967e-14
-4.34791,2.52183,-2.79435e-14,4.34791,-2.52183,-2.34603e-14
-4.3721,2.48953,-2.81647e-14,4.3721,-2.48953,-2.37215e-14
-4.39601,2.45706,-2.83831e-14,4.39601,-2.45706,-2.39862e-14
-4.41963,2.42442,-2.85974e-14,4.41963,-2.42442,-2.4255e-14
-4.44297,2.39161,-2.8809e-14,4.44297,-2.39161,-2.45255e-14
-4.46603,2.35862,-2.90154e-14,4.46603,-2.35862,-2.4796e-14
-4.4888,2.32548,-2.92206e-14,4.4888,-2.32548,-2.50649e-14
-4.51129,2.29217,-2.94272e-14,4.51129,-2.29217,-2.5331e-14
-4.5335,2.2587,-2.96316e-14,4.5335,-2.2587,-2.55968e-14
-4.55542,2.22508,-2.98337e-14,4.55542,-2.22508,-2.58587e-14
-4.57706,2.1913,-3.00378e-14,4.57706,-2.1913,-2.61193e-14
-4.59842,2.15737,-3.0246e-14,4.59842,-2.15737,-2.63848e-14
-4.61949,2.12329,-3.04571e-14,4.61949,-2.12329,-2.66524e-14
-4.64028,2.08907,-3.06734e-14,4.64028,-2.08907,-2.69203e-14
-4.66078,2.0547,-3.0897e-14,4.66078,-2.0547,-2.71856e-14
-4.681,2.02019,-3.11288e-14,4.681,-2.02019,-2.74479e-14
-4.70094,1.98554,-3.13701e-14,4.70094,-1.98554,-2.77114e-14
-4.72059,1.95076,-3.16178e-14,4.72059,-1.95076,-2.79744e-14
-4.73996,1.91584,-3.1868e-14,4.73996,-1.91584,-2.82343e-14
-4.75905,1.88079,-3.212e-14,4.75905,-1.88079,-2.84936e-14
-4.77785,1.84561,-3.23731e-14,4.77785,-1.84561,-2.87543e-14
-4.79637,1.81031,-3.26256e-14,4.79637,-1.81031,-2.90165e-14
-4.81461,1.77488,-3.28806e-14,4.81461,-1.77488,-2.92743e-14
-4.83257,1.73934,-3.31373e-14,4.83257,-1.73934,-2.95307e-14
-4.85024,1.70367,-3.33958e-14,4.85024,-1.70367,-2.97928e-14
-4.86763,1.66789,-3.36571e-14,4.86763,-1.66789,-3.0062e-14
-4.88474,1.632,-3.39242e-14,4.88474,-1.632,-3.03354e-14
-4.90157,1.596,-3.42011e-14,4.90157,-1.596,-3.06129e-14
-4.91811,1.55989,-3.44795e-14,4.91811,-1.55989,-3.0897e-14
-4.93438,1.52368,-3.47613e-14,4.93438,-1.52368,-3.11833e-14
-4.95036,1.48737,-3.50567e-14,4.95036,-1.48737,-3.14713e-14
-4.96607,1.45095,-3.5361e-14,4.96607,-1.45095,-3.17627e-14
-4.98149,1.41444,-3.56649e-14,4.98149,-1.41444,-3.20557e-14
-4.99664,1.37783,-3.59654e-14,4.99664,-1.37783,-3.2351e-14
-5.01151,1.34114,-3.62651e-14,5.01151,-1.34114,-3.26509e-14
-5.02609,1.30435,-3.6567e-14,5.02609,-1.30435,-3.295e-14
-5.0404,1.26748,-3.6876e-14,5.0404,-1.26748,-3.32476e-14
-5.05444,1.23052,-3.7188e-14,5.05444,-1.23052,-3.35469e-14
-5.06819,1.19348,-3.74954e-14,5.06819,-1.19348,-3.38494e-14
-5.08167,1.15636,-3.7795e-14,5.08167,-1.15636,-3.41584e-14
-5.09487,1.11917,-3.80877e-14,5.09487,-1.11917,-3.44755e-14
-5.1078,1.0819,-3.83783e-14,5.1078,-1.0819,-3.4797e-14
-5.12045,1.04456,-3.86682e-14,5.12045,-1.04456,-3.51172e-14
-5.13283,1.00716,-3.8956e-14,5.13283,-1.00716,-3.54377e-14
-5.14493,0.969684,-3.92388e-14,5.14493,-0.969684,-3.57603e-14
-5.15676,0.932148,-3.95153e-14,5.15676,-0.932148,-3.6086e-14
-5.16832,0.89455,-3.97903e-14,5.16832,-0.89455,-3.64134e-14
-5.1796,0.856894,-4.00682e-14,5.1796,-0.856894,-3.67401e-14
-5.19062,0.819182,-4.03474e-14,5.19062,-0.819182,-3.70675e-14
-5.20136,0.781416,-4.06281e-14,5.20136,-0.781416,-3.73992e-14
-5.21183,0.7436,-4.09145e-14,5.21183,-0.7436,-3.77344e-14
